,isComment,tweet_id,text,date,username,retweeted_status,retweet_count,likes,comments,comments_ids,repliesTo
1445097744415158277,False,1445097744415158277,I'm getting REALLY excited about what we're cooking up for you for the rest of this year!!! https://t.co/r5RiXjQO2B,2021-10-04 18:45:25+00:00,LuriaPetrucci,True,1,17,{'number of replies found': 0},[],
1445068296823324688,False,1445068296823324688,"🔴 Test your live stream BEFORE going live!
https://t.co/E6kaYl8NfN",2021-10-04 16:48:24+00:00,LuriaPetrucci,True,4,19,{'number of replies found': 0},[],
1445057675197247494,False,1445057675197247494,"@whilbl Team communication happens through Workplace, which is owned by Facebook. When that stopped working, I went… https://t.co/RhurWjkA4D",2021-10-04 16:06:12+00:00,LuriaPetrucci,True,1,3,{'number of replies found': 0},[],
1445056855915462667,False,1445056855915462667,You can begin your hyperventilating now... https://t.co/WcUnnQwtAd,2021-10-04 16:02:56+00:00,LuriaPetrucci,False,0,5,{'number of replies found': 0},[],
1445056560401555467,False,1445056560401555467,Eeeeks!!!!! https://t.co/bjbiVETYSk,2021-10-04 16:01:46+00:00,LuriaPetrucci,True,2,16,{'number of replies found': 0},[],
1444786682377637888,False,1444786682377637888,This. 👇 https://t.co/4wa1r4kzpF,2021-10-03 22:09:22+00:00,LuriaPetrucci,True,4,32,{'number of replies found': 0},[],
1444750902661836800,False,1444750902661836800,@timschmoyer @petermckinnon LOL whoops! I’m sure they appreciated the purchase haha,2021-10-03 19:47:12+00:00,LuriaPetrucci,False,0,4,{'number of replies found': 0},[],
1444706788293562373,False,1444706788293562373,@Daniel_Batal https://t.co/ddsamwALTn,2021-10-03 16:51:54+00:00,LuriaPetrucci,False,0,4,{'number of replies found': 0},[],
1444697094296539138,False,1444697094296539138,Great speakers gift! Thanks @petermckinnon and #vidsummit2021 ! https://t.co/EpuQbslcVx,2021-10-03 16:13:23+00:00,LuriaPetrucci,True,1,51,{'number of replies found': 0},[],
1447193798132568065,False,1447193798132568065,"This is happening in NY too. The last time I was in NY, I met a young woman whose husband was NYPD but was quitting… https://t.co/EZLU0qMMFx",2021-10-10 13:34:23+00:00,armano,True,1,3,"{'1447211070322524162': {'isComment': True, 'repliesTo': 'armano', 'tweet_id': '1447193798132568065', 'text': '@armano Not surprised with political environment toward police in big metros', 'date': '2021-10-10 14:43:01+00:00', 'username': 'LVGully', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, 'number of replies found': 1}",['1447211070322524162'],
1446750809572712448,False,1446750809572712448,An insurance company leads the way… https://t.co/R90NQLc3VE,2021-10-09 08:14:06+00:00,armano,False,0,1,{'number of replies found': 0},[],
1446663634701148164,False,1446663634701148164,@LindzeeeLee Texas! (San Antonio),2021-10-09 02:27:42+00:00,armano,False,0,1,{'number of replies found': 0},[],
1446194688076263448,False,1446194688076263448,@ScottMonty @AdamSinger @Tbeffs https://t.co/HJM19Etpbk,2021-10-07 19:24:17+00:00,armano,False,0,2,{'number of replies found': 0},[],
1446188875186065408,False,1446188875186065408,@Tbeffs @AdamSinger @ScottMonty There’s tons of German influence around San Antonio area,2021-10-07 19:01:11+00:00,armano,False,0,1,{'number of replies found': 0},[],
1446115093029134350,False,1446115093029134350,@ScottMonty Thank you sir,2021-10-07 14:08:00+00:00,armano,False,0,0,{'number of replies found': 0},[],
1446101210679885833,False,1446101210679885833,@AdamSinger It will happen!,2021-10-07 13:12:50+00:00,armano,False,0,1,{'number of replies found': 0},[],
1446091854773198850,False,1446091854773198850,@chrisbrogan San Antonio,2021-10-07 12:35:39+00:00,armano,False,0,0,{'number of replies found': 0},[],
1446091087483965444,False,1446091087483965444,@_tiatori_ Monticello Park,2021-10-07 12:32:36+00:00,armano,False,0,1,{'number of replies found': 0},[],
1446087585617547269,False,1446087585617547269,@dylanized I’m sure it will be. It’s just amazing to see who is buying where. And all cash!,2021-10-07 12:18:42+00:00,armano,False,0,0,{'number of replies found': 0},[],
1446084535142297605,False,1446084535142297605,Where still in the middle of this. It will be fascinating to see what the numbers tell us in a few years after the… https://t.co/cECo5rTzSD,2021-10-07 12:06:34+00:00,armano,False,0,1,{'number of replies found': 0},[],
1446084534089527296,False,1446084534089527296,It’s one thing to read the headlines and another to see things up close. Californians are indeed still flocking to… https://t.co/MhlU2iVkDN,2021-10-07 12:06:34+00:00,armano,False,0,0,{'number of replies found': 0},[],
1446084533217079300,False,1446084533217079300,Yesterday we were getting my car registered in Texas for the first time. It took 20 minutes. The cost was just over… https://t.co/pEvkwoUJKA,2021-10-07 12:06:34+00:00,armano,False,0,2,{'number of replies found': 0},[],
1446067015094087680,False,1446067015094087680,So here’s the new place. The outside of it anyway... Still lots of boxes and things to do inside! Feels great to ow… https://t.co/EKMgIVXiEv,2021-10-07 10:56:57+00:00,armano,True,1,108,{'number of replies found': 0},[],
1445840447092375558,False,1445840447092375558,@carlospache_co The spirit lives on,2021-10-06 19:56:39+00:00,armano,False,0,0,{'number of replies found': 0},[],
1445310540952264705,False,1445310540952264705,Somebody make this an NFT https://t.co/MED5Qg9Qxh,2021-10-05 08:51:00+00:00,armano,True,1,6,{'number of replies found': 0},[],
1445305044694409217,False,1445305044694409217,@AmberCadabra Oh that’s not good at all. Check your homeowners insurance. Hope things aren’t too bad,2021-10-05 08:29:09+00:00,armano,False,0,0,{'number of replies found': 0},[],
1444979539080359937,False,1444979539080359937,"Years ago, Sheryl Sandberg wrote “Lean In”, inspiring millions of women to claim their power in the workplace

Fran… https://t.co/EvQvctDyQt",2021-10-04 10:55:43+00:00,armano,True,4,28,{'number of replies found': 0},[],
1444831927698169857,False,1444831927698169857,@carlospache_co It’s really perfect. Handles like a charm. Bed is functional. Modern touches. Good clearance. I don’t see a need for more,2021-10-04 01:09:09+00:00,armano,False,0,0,{'number of replies found': 0},[],
1444819952242995211,False,1444819952242995211,"I stiffed him for his birthday and he’s been an amazing helper during the move, so the new bike is my penance 😊 https://t.co/BPspyru5PP",2021-10-04 00:21:34+00:00,armano,False,0,16,{'number of replies found': 0},[],
1444819670742208513,False,1444819670742208513,@carlospache_co Yes!,2021-10-04 00:20:27+00:00,armano,False,0,1,{'number of replies found': 0},[],
1444733233783091205,False,1444733233783091205,Putting the mini bed to use… https://t.co/EpiHjmydEO,2021-10-03 18:36:59+00:00,armano,False,0,6,{'number of replies found': 0},[],
1444655974585864196,False,1444655974585864196,@FarmGirl76 That’s giving me an idea…,2021-10-03 13:29:59+00:00,armano,False,0,1,{'number of replies found': 0},[],
1444610968240144388,False,1444610968240144388,"Ha! So good ⁦@TheOnion⁩ 

“Employers need to grow a spine and demand their workers come back. There is absolutely n… https://t.co/22HriM7Akr",2021-10-03 10:31:09+00:00,armano,False,0,1,{'number of replies found': 0},[],
1444510844059111425,False,1444510844059111425,Completely bonkers! https://t.co/qnlUtCA4WA,2021-10-03 03:53:17+00:00,armano,False,0,1,{'number of replies found': 0},[],
1444453082163814405,False,1444453082163814405,@bigwags I spent more on my education. 😂,2021-10-03 00:03:46+00:00,armano,False,0,1,{'number of replies found': 0},[],
1444450032229490689,False,1444450032229490689,@FarmGirl76 The body design is deceiving. Sits up pretty high https://t.co/auI5WnihEi,2021-10-02 23:51:38+00:00,armano,False,0,1,{'number of replies found': 0},[],
1444449627512639493,False,1444449627512639493,@robsaker Oh I know,2021-10-02 23:50:02+00:00,armano,False,0,0,{'number of replies found': 0},[],
1444419796179853316,False,1444419796179853316,@CarlosPero I got the Turbo. It hauls!,2021-10-02 21:51:30+00:00,armano,False,0,0,{'number of replies found': 0},[],
1444419193890299906,False,1444419193890299906,So I moved to Texas and bought a pickup truck (sort of) 🤣 https://t.co/x4UvCr8hMc,2021-10-02 21:49:06+00:00,armano,False,0,26,{'number of replies found': 0},[],
1443996453379219456,False,1443996453379219456,👇🏼 https://t.co/coewadTRx6,2021-10-01 17:49:17+00:00,armano,False,0,2,{'number of replies found': 0},[],
1443945642871640064,False,1443945642871640064,@MarcusJHBrown @sebastiankeil Haha!,2021-10-01 14:27:23+00:00,armano,False,0,0,{'number of replies found': 0},[],
1443919758081073179,False,1443919758081073179,@sebastiankeil @MarcusJHBrown Oh the luxury of a non gray beard 😂,2021-10-01 12:44:31+00:00,armano,False,0,2,{'number of replies found': 0},[],
1443872986323472417,False,1443872986323472417,@karaswisher Love this pic!,2021-10-01 09:38:40+00:00,armano,False,0,0,{'number of replies found': 0},[],
1443772717698793472,False,1443772717698793472,"Something I’ve gotten better at:

Stop trying so hard with some people

I recently scanned through a text thread as… https://t.co/lbLHJMYq2b",2021-10-01 03:00:14+00:00,armano,False,0,46,{'number of replies found': 0},[],
1443714094683639813,False,1443714094683639813,@alanlepo Ohhh. I’ll have to look for those,2021-09-30 23:07:17+00:00,armano,False,0,0,{'number of replies found': 0},[],
1443674198715604994,False,1443674198715604994,"😂

PS vote for my panel at #SXSW https://t.co/qNCArX8BD9",2021-09-30 20:28:45+00:00,armano,False,0,10,{'number of replies found': 0},[],
1443674030624722945,False,1443674030624722945,@stewiepratt Yeah that too!,2021-09-30 20:28:05+00:00,armano,False,0,0,{'number of replies found': 0},[],
1443612516869890057,False,1443612516869890057,"I've really had enough of being added to e-mail blasts without asking. And believe it or not, small business consul… https://t.co/SWH0jSZdYM",2021-09-30 16:23:39+00:00,armano,False,0,13,{'number of replies found': 0},[],
1443600975940440071,False,1443600975940440071,@ScottMonty @scottcaldwell Ha! Fantastic idea.,2021-09-30 15:37:48+00:00,armano,False,0,1,{'number of replies found': 0},[],
1447211070322524162,True,1447193798132568065,@armano Not surprised with political environment toward police in big metros,2021-10-10 14:43:01+00:00,LVGully,False,0,0,,,armano
1447568911570980873,False,1447568911570980873,RT @matt: Really good session from @adambowie and a virtual @webby2001 on podcast research at #rde21 https://t.co/5574Ba73DY,2021-10-11 14:24:57+00:00,webby2001,True,3,0,{'number of replies found': 0},[],
1447334352187281410,False,1447334352187281410,"@brian_mansfield @GaryAllan Probably Smoke Rings, but you made me choose",2021-10-10 22:52:54+00:00,webby2001,False,0,2,{'number of replies found': 0},[],
1446872984837369859,False,1446872984837369859,RT @edisonresearch: Radiodays Europe is happening next week! #RDE21 Catch @webby2001on the (virtual) agenda https://t.co/173qp3gilM https:/…,2021-10-09 16:19:35+00:00,webby2001,True,2,0,{'number of replies found': 0},[],
1446872630750023681,False,1446872630750023681,Really enjoyed this. I’ve learned a ton from Marcus. https://t.co/Kx9ylSzixt,2021-10-09 16:18:11+00:00,webby2001,True,2,6,"{'1446880634832670728': {'isComment': True, 'repliesTo': 'webby2001', 'tweet_id': '1446872630750023681', 'text': '@webby2001 Thanks Tom! I’m learning a lot from you too. https://t.co/bJZIjgXU1Z', 'date': '2021-10-09 16:49:59+00:00', 'username': 'meonlylouder', 'retweeted_status': False, 'retweet_count': 0, 'likes': 2}, 'number of replies found': 1}",['1446880634832670728'],
1446872407214600201,False,1446872407214600201,RT @davidhooper: How to Improve Your Podcast Studio (and Sound Better) w/ Marcus dePaula https://t.co/aCUxDGZQCV,2021-10-09 16:17:18+00:00,webby2001,True,2,0,{'number of replies found': 0},[],
1446494104293154826,False,1446494104293154826,"RT @DanPriceSeattle: Typical Millennial bank statement

$4 coffee
$8 lunch
$4 coffee
$2,000 for rent
$15 Lyft ride
$12 for Netflix
$9 lunch…",2021-10-08 15:14:03+00:00,webby2001,True,12556,0,{'number of replies found': 0},[],
1446469589316014107,False,1446469589316014107,"@mijustin Thanks, Justin--really appreciate that.",2021-10-08 13:36:38+00:00,webby2001,False,0,1,{'number of replies found': 0},[],
1446467669272694801,False,1446467669272694801,"You may think Facebook is a problem. But is it *your* problem? New research reveals a telling attitudinal gap:

https://t.co/XihUaKhRdM",2021-10-08 13:29:01+00:00,webby2001,True,1,6,{'number of replies found': 0},[],
1446227064718348296,False,1446227064718348296,RT @InsideRadio: #PeopleMoves - Karina Farias Joins Edison Research https://t.co/jxBr3JTry6 https://t.co/UFDanocOHz,2021-10-07 21:32:56+00:00,webby2001,True,1,0,{'number of replies found': 0},[],
1446225885259046913,False,1446225885259046913,@tmurphy56 Ok that makes me feel better.,2021-10-07 21:28:15+00:00,webby2001,False,0,0,{'number of replies found': 0},[],
1446224341520244740,False,1446224341520244740,@mmcallen You really know how to cut me man,2021-10-07 21:22:07+00:00,webby2001,False,0,0,{'number of replies found': 0},[],
1446223317313142792,False,1446223317313142792,"@mmcallen That’s just mean, Mike.",2021-10-07 21:18:03+00:00,webby2001,False,0,0,{'number of replies found': 0},[],
1446206794070626305,False,1446206794070626305,I mean science is literally what holds a plane up https://t.co/Mulj9D6QAi,2021-10-07 20:12:23+00:00,webby2001,False,0,1,{'number of replies found': 0},[],
1446181894249492482,False,1446181894249492482,@Mancusi True story--I went to college with the founder. And they are also now a client. Small world.,2021-10-07 18:33:27+00:00,webby2001,False,0,1,{'number of replies found': 0},[],
1446179451583205381,False,1446179451583205381,Want to feel old (WHO DOESN'T)? I just called eBay Support to resolve a transaction and the agent thanked me for be… https://t.co/OH0AowPWuK,2021-10-07 18:23:44+00:00,webby2001,False,0,27,{'number of replies found': 0},[],
1446157539389882370,False,1446157539389882370,"The significant gap between realizing Facebook is a problem, and Facebook is *your* problem:

More:… https://t.co/lTLNdRbELW",2021-10-07 16:56:40+00:00,webby2001,True,5,17,"{'1446287539904655363': {'isComment': True, 'repliesTo': 'webby2001', 'tweet_id': '1446157539389882370', 'text': '@webby2001 WOW.', 'date': '2021-10-08 01:33:14+00:00', 'username': 'foodphilosophy', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, 'number of replies found': 1}",['1446287539904655363'],
1446119089047433222,False,1446119089047433222,WAIT YOU ARE NOT GOING TO BE ABLE TO STOP THAT CAR IN TIME DID YOU EVEN WATCH THE SHOW https://t.co/cX4ahLDWm6,2021-10-07 14:23:53+00:00,webby2001,False,0,0,{'number of replies found': 0},[],
1446113729037225985,False,1446113729037225985,"A ""Lake Wobegon Effect"" stat about social media, and the gap that must be bridged before Facebook will change: https://t.co/XihUaKzs5k",2021-10-07 14:02:35+00:00,webby2001,True,2,5,{'number of replies found': 0},[],
1446074658361692161,False,1446074658361692161,@cindygallop @LouisaGummer @ConsiderableHQ You age out in agencies. It’s not just hiring. It’s a deeply flawed culture.,2021-10-07 11:27:19+00:00,webby2001,False,0,2,{'number of replies found': 0},[],
1445871497210253317,False,1445871497210253317,I’ve seen things you…people…wouldn’t bayleaf. Like this shaker. https://t.co/Hc9tkTf0ck,2021-10-06 22:00:02+00:00,webby2001,False,0,0,{'number of replies found': 0},[],
1445857057085743105,False,1445857057085743105,@dmfranks https://t.co/T0PCphuUAt,2021-10-06 21:02:39+00:00,webby2001,False,0,2,{'number of replies found': 0},[],
1445856148742029321,False,1445856148742029321,@dmfranks what...how...why...what,2021-10-06 20:59:03+00:00,webby2001,False,0,5,{'number of replies found': 0},[],
1445817987261362185,False,1445817987261362185,@meonlylouder Their line of audio equipment sure looks nice.,2021-10-06 18:27:24+00:00,webby2001,False,0,1,{'number of replies found': 0},[],
1445817510222237697,False,1445817510222237697,@smartin It might be cheaper for me to take up meth than to go down this road,2021-10-06 18:25:31+00:00,webby2001,False,0,0,{'number of replies found': 0},[],
1445815441608175624,False,1445815441608175624,"I'm not unhappy with the perfectly functional boom arm I have--but I want this, right?

https://t.co/irL3n9gunR",2021-10-06 18:17:17+00:00,webby2001,False,0,0,{'number of replies found': 0},[],
1445812035187400705,False,1445812035187400705,"RT @SongExploder: Incredibly, today’s episode features @johnlennon breaking down how he made the song “God,” from his first solo album! His…",2021-10-06 18:03:45+00:00,webby2001,True,83,0,{'number of replies found': 0},[],
1445806983332995072,False,1445806983332995072,@TheCousinSal That's comedy.,2021-10-06 17:43:41+00:00,webby2001,False,0,0,{'number of replies found': 0},[],
1445806688116699139,False,1445806688116699139,@jayacunzo Thank you--we've been workshopping this one for a while now,2021-10-06 17:42:30+00:00,webby2001,False,0,1,{'number of replies found': 0},[],
1445804091536408576,False,1445804091536408576,"""'Ho, Diomed, well met! Do you sup with Glaucus to-night?' said a young man of small stature, who wore his tunic in… https://t.co/8BzlyLLDnA",2021-10-06 17:32:11+00:00,webby2001,False,0,6,{'number of replies found': 0},[],
1445802067025698817,False,1445802067025698817,RT @edisonresearch: Just a reminder from the #infinitedial -- although no longer the #socialmedia brand used most often by a majority of so…,2021-10-06 17:24:09+00:00,webby2001,True,8,0,{'number of replies found': 0},[],
1445800145313013761,False,1445800145313013761,Yesterday I had to reset our router to reconfigure a smart light hub and we were only down for 5 minutes so HMU Fac… https://t.co/oZMk76J04p,2021-10-06 17:16:30+00:00,webby2001,False,0,7,{'number of replies found': 0},[],
1445796778494742529,False,1445796778494742529,@danbenjamin @firesidefm That's not very small. That's very not small.,2021-10-06 17:03:08+00:00,webby2001,False,0,1,{'number of replies found': 0},[],
1445796510646431747,False,1445796510646431747,RT @tamadear: Want to build your audience's case for change in just a few days? Apply for the Le Cordon Rouge Mastermind Intensive and we'l…,2021-10-06 17:02:04+00:00,webby2001,True,1,0,{'number of replies found': 0},[],
1445796283541647360,False,1445796283541647360,"RT @BryanBarletta: As the podcast industry continues to boom, I have a simple request for everyone turning their eyes on this space: partic…",2021-10-06 17:01:10+00:00,webby2001,True,24,0,{'number of replies found': 0},[],
1445453989772869634,False,1445453989772869634,@HighFiveRPG @HarryDuranFC I'm with you. Totally suspicious.,2021-10-05 18:21:01+00:00,webby2001,False,0,1,{'number of replies found': 0},[],
1445441904569630722,False,1445441904569630722,"RT @gsoto777: Some of my thoughts on why you should prioritize the Latino podcast audience. Check it out.

Why to invest and advertise in t…",2021-10-05 17:32:59+00:00,webby2001,True,3,0,{'number of replies found': 0},[],
1445438968296841218,False,1445438968296841218,I'm in. https://t.co/04Rkjmopkm,2021-10-05 17:21:19+00:00,webby2001,False,0,2,{'number of replies found': 0},[],
1445434699900407810,False,1445434699900407810,"@markramseymedia Also: wear sunscreen, kids.",2021-10-05 17:04:21+00:00,webby2001,False,0,0,{'number of replies found': 0},[],
1445423216630145027,False,1445423216630145027,RT @HighFiveRPG: What a great read from Gabe. Please make sure you check this out and don't sleep on the TWO reports @edisonresearch put ou…,2021-10-05 16:18:44+00:00,webby2001,True,2,0,{'number of replies found': 0},[],
1445399898057228297,False,1445399898057228297,"""The VOLVO Safety Guarantee: It Won't Be The Accident That Kills You"" https://t.co/KdlXioDhvz",2021-10-05 14:46:04+00:00,webby2001,False,0,2,{'number of replies found': 0},[],
1446880634832670728,True,1446872630750023681,@webby2001 Thanks Tom! I’m learning a lot from you too. https://t.co/bJZIjgXU1Z,2021-10-09 16:49:59+00:00,meonlylouder,False,0,2,,,webby2001
1446287539904655363,True,1446157539389882370,@webby2001 WOW.,2021-10-08 01:33:14+00:00,foodphilosophy,False,0,0,,,webby2001
1447615920294268943,False,1447615920294268943,@startabuzz Ha! Missed that. :) And that coworker (?) sounds… not so fun.,2021-10-11 17:31:45+00:00,tamadear,False,0,1,{'number of replies found': 0},[],
1447612435498737664,False,1447612435498737664,"@startabuzz Yep. And also a perfect time for the reply, “A lack of planning on your part does not constitute an emergency on mine.” :)",2021-10-11 17:17:54+00:00,tamadear,False,0,3,{'number of replies found': 0},[],
1447550563537854467,False,1447550563537854467,She's my hero. 101-Year-Old Woman Is Still Working on a Lobster Boat With No Plans To Retire… https://t.co/BvHfRWfLaT,2021-10-11 13:12:03+00:00,tamadear,True,2,4,{'number of replies found': 0},[],
1446613613381292034,False,1446613613381292034,"RT @CarlaJohnson: NEXT WEEK 👉 Wednesday, October 13th at 12 pm ET/ 10 am MT on Connect the Dots I talk with @tamadear about #building bette…",2021-10-08 23:08:56+00:00,tamadear,True,2,0,{'number of replies found': 0},[],
1446567840681713665,False,1446567840681713665,Add this to the list of reasons why in-person interactions are still critical. The Medusa Effect: We Ascribe Less “… https://t.co/44ChX2QlWI,2021-10-08 20:07:03+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1446552478481321990,False,1446552478481321990,What to do when you're trying to do too much with one idea? Draw your audience in with the single irresistible thin… https://t.co/vQfrkGfgjw,2021-10-08 19:06:01+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1446463400758886403,False,1446463400758886403,This article is *chock full* of great information about the tension between your Present and Future Self and what y… https://t.co/omt3K5noVa,2021-10-08 13:12:03+00:00,tamadear,True,1,3,{'number of replies found': 0},[],
1446452290014097408,False,1446452290014097408,@_coach_al @redslice You’re so welcome!,2021-10-08 12:27:54+00:00,tamadear,False,0,1,{'number of replies found': 0},[],
1446205447820791814,False,1446205447820791814,"""You could have two spotted skunks in the same place that appear identical but who apparently cannot breed with eac… https://t.co/bdR8Kef0oc",2021-10-07 20:07:02+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1446166937269116937,False,1446166937269116937,"There are a few ways to get started on your Red Thread. For the absolute fastest, check out today's blog: https://t.co/N2T5Qrv621",2021-10-07 17:34:00+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1446101013778288641,False,1446101013778288641,This is a *beautifully* constructed piece of content that makes very complicated ideas wonderfully simple…and mind-… https://t.co/OHNtMNnIdT,2021-10-07 13:12:03+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1445935558052700164,False,1445935558052700164,RT @redslice: I had a great talk with Tamsen Webster @tamadear about why good #storytelling is required if you want to move people to actio…,2021-10-07 02:14:35+00:00,tamadear,True,1,0,{'number of replies found': 0},[],
1445843070868729856,False,1445843070868729856,What a beautifully simple technique! Good stuff for your #redthread #swipefile from the fine folks over at @Ethos3… https://t.co/n7pE0LviBX,2021-10-06 20:07:05+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1445822438642647041,False,1445822438642647041,Tune in to my episode of The Self Employed Life Podcast with @jeffreyshaw1 and hear why it's important to create a… https://t.co/rFhNlzQ1TX,2021-10-06 18:45:06+00:00,tamadear,False,0,2,{'number of replies found': 0},[],
1445785217050955786,False,1445785217050955786,Want to build your audience's case for change in just a few days? Apply for the Le Cordon Rouge Mastermind Intensiv… https://t.co/lrBo3YrTa3,2021-10-06 16:17:11+00:00,tamadear,True,1,0,{'number of replies found': 0},[],
1445757585655668744,False,1445757585655668744,RT @jeffreyshaw1: Ever struggle to articulate your big idea? Or communicate it to others? Or feel unclear about how all the parts of yourse…,2021-10-06 14:27:23+00:00,tamadear,True,2,0,{'number of replies found': 0},[],
1445738628710219784,False,1445738628710219784,"Would *your* writing break an AI-content generator, too? Great question from my friend @cspenn Why AI Will Not Crea… https://t.co/bikKwt9CCM",2021-10-06 13:12:04+00:00,tamadear,True,2,0,{'number of replies found': 0},[],
1445713920975540228,False,1445713920975540228,"RT @UnmistakableCEO: ""We believe that the people around us generally believe the same things we do and that's, it's actually not true."" @ta…",2021-10-06 11:33:53+00:00,tamadear,True,1,0,{'number of replies found': 0},[],
1445480678116638726,False,1445480678116638726,"Ooh! Here's a good concept for your #redthread #swipefile: ""'persuasion knowledge'—the phenomenon of getting defens… https://t.co/YI2RydtOBR",2021-10-05 20:07:04+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1445453237012762639,False,1445453237012762639,Need an example of fiction inspiring reality to use for your message? Have I got a #swipefile for you! https://t.co/POp6paMZeb,2021-10-05 18:18:01+00:00,tamadear,False,0,1,{'number of replies found': 0},[],
1445376233978667012,False,1445376233978667012,I *knew* it! I get antsy if I'm idle too long. What about you? Too much free time may be almost as bad as too littl… https://t.co/KCkEflG7gY,2021-10-05 13:12:02+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1445126752448258066,False,1445126752448258066,@Fotiniicon I know a bunch of folks who live there and honestly never noticed the variation! I guess my brain just… https://t.co/YP4lo7guYN,2021-10-04 20:40:41+00:00,tamadear,False,0,1,{'number of replies found': 0},[],
1445118286090358789,False,1445118286090358789,"For my Canadian friends (and friends of Canadians)... how do YOU say ""Toronto""? And how could you use the variation… https://t.co/Hrae4lMv0W",2021-10-04 20:07:03+00:00,tamadear,False,0,2,{'number of replies found': 0},[],
1445098900910743558,False,1445098900910743558,Inbound is next week! There's still time to grab a spot: https://t.co/USoY3gVj0k,2021-10-04 18:50:01+00:00,tamadear,False,0,1,{'number of replies found': 0},[],
1445013848600219650,False,1445013848600219650,"I've never heard this story, but it's marvelous, and a great one for your #redthread #swipefile. Room 8, The Cat Th… https://t.co/HJVwlVKeMq",2021-10-04 13:12:03+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1444988008051138561,False,1444988008051138561,"RT @UnmistakableCR: "" I am so convinced of this. The problem isn't that you don't love your goals enough. It's that you don't hate your pro…",2021-10-04 11:29:22+00:00,tamadear,True,1,0,{'number of replies found': 0},[],
1444809329861971968,False,1444809329861971968,"RT @CTrappe: . @tamadear tells us how to make our ideas irresistible. Live. Join us. ￼
  https://t.co/Z1WV8JtLVp https://t.co/XSv0PQXJM8",2021-10-03 23:39:22+00:00,tamadear,True,2,0,{'number of replies found': 0},[],
1444612767093248002,False,1444612767093248002,"RT @redslice: Everyone is a storyteller, even left-brain techies! Learn from @tamadear on her great appearance in The Empathy Edge guest ch…",2021-10-03 10:38:17+00:00,tamadear,True,1,0,{'number of replies found': 0},[],
1444031121935773704,False,1444031121935773704,"My friend @davidburkus outlines a great four-step process, especially useful for leaders and those at higher levels… https://t.co/SKFckLbaPZ",2021-10-01 20:07:02+00:00,tamadear,False,0,1,{'number of replies found': 0},[],
1444011234676838402,False,1444011234676838402,Your last chance to work with me to learn the fundamental tools and techniques of the Red Thread and get your messa… https://t.co/5WZKv4QNyl,2021-10-01 18:48:01+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1443926686270099459,False,1443926686270099459,"Not only a wonderful reminder of how our brains work, but also a bang-up list of Problem Pairs! (#duckbunnies!) Opi… https://t.co/Ic522zeXN5",2021-10-01 13:12:03+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1443897089415696385,False,1443897089415696385,That thing where a tweet makes your day… https://t.co/oe2SSr0qIG,2021-10-01 11:14:27+00:00,tamadear,False,0,0,{'number of replies found': 0},[],
1443896998009229312,False,1443896998009229312,"@caleb_scharf Thank you so much, Caleb! So honored.",2021-10-01 11:14:05+00:00,tamadear,False,0,1,{'number of replies found': 0},[],
1443668736792223748,False,1443668736792223748,"Answers to your burning questions about… mattress stores! (Is the name ""Mattress Firm"" an intentional play on words… https://t.co/WzdvsEZYNj",2021-09-30 20:07:03+00:00,tamadear,True,1,1,{'number of replies found': 0},[],
1443635761610436609,False,1443635761610436609,"This week's ""How could you use it?"" is a cautionary tale on multiple levels, from the, well... poisonous plants, to… https://t.co/nPqOKfS1Zz",2021-09-30 17:56:01+00:00,tamadear,False,0,1,{'number of replies found': 0},[],
1443609656706936837,False,1443609656706936837,Wouldn't it be wonderful if you could get to know a book a bit more before you make a big commitment? Before you ta… https://t.co/bELtBCO7o1,2021-09-30 16:12:17+00:00,tamadear,False,0,5,{'number of replies found': 0},[],
1443564300161933314,False,1443564300161933314,*SUCH* a good summary of the Feynman technique! [May require a Fast Company account to view] Try this technique to… https://t.co/VOXKkmqlHc,2021-09-30 13:12:03+00:00,tamadear,False,0,1,{'number of replies found': 0},[],
1443338708611129344,False,1443338708611129344,RT @redslice: “One of the greatest gifts you can give to your prospects and clients is to give them a rock solid argument that they can giv…,2021-09-29 22:15:38+00:00,tamadear,True,1,0,{'number of replies found': 0},[],
1443306348763140096,False,1443306348763140096,I am *definitely* going to give some of these a try (and most of them are new to me)! Need a quick stress-reliever?… https://t.co/jrg0LKqL7k,2021-09-29 20:07:03+00:00,tamadear,False,0,2,{'number of replies found': 0},[],
1443275142369529861,False,1443275142369529861,"Employing the Smart, Capable, Good Test for your message doesn't just help your audience, it ends up helping you as… https://t.co/9gi5PeSdtX",2021-09-29 18:03:03+00:00,tamadear,True,1,1,{'number of replies found': 0},[],
